Time (sec),Position[2],Position[3],,,,,
1744147843.50717,0.785000000020834,0.784999999999995,,23.0923628807068,,44.9771869189633,44.9771869177693
1744147843.51809,0.785000000020876,0.784999999999995,,23.1032829284668,,44.9771869189658,44.9771869177693
1744147843.52842,0.785000000020919,0.784999999999995,,23.1136105060577,,44.9771869189682,44.9771869177693
1744147843.53969,0.785000000020961,0.784999999999995,,23.1248781681061,,44.9771869189706,44.9771869177693
1744147843.55113,0.785000000021003,0.784999999999995,,23.1363196372986,,44.977186918973,44.9771869177694
1744147843.56246,0.785000000021045,0.784999999999995,,23.1476497650146,,44.9771869189754,44.9771869177694
1744147843.57303,0.785000000021087,0.784999999999995,,23.1582162380219,,44.9771869189778,44.9771869177694
1744147843.58338,0.78500000002113,0.784999999999995,,23.1685690879822,,44.9771869189803,44.9771869177694
1744147843.59372,0.785000000021172,0.784999999999995,,23.1789066791534,,44.9771869189827,44.9771869177694
1744147843.6043,0.785000000021214,0.784999999999995,,23.1894900798798,,44.9771869189851,44.9771869177694
1744147843.61479,0.785000000021256,0.784999999999995,,23.1999819278717,,44.9771869189875,44.9771869177694
1744147843.62534,0.785000000021298,0.784999999999995,,23.2105309963226,,44.9771869189899,44.9771869177694
1744147843.63586,0.785000000021341,0.784999999999995,,23.2210474014282,,44.9771869189924,44.9771869177694
1744147843.64627,0.785000000021383,0.784999999999995,,23.2314641475677,,44.9771869189948,44.9771869177694
1744147843.65709,0.785000000021425,0.784999999999995,,23.2422795295715,,44.9771869189972,44.9771869177694
1744147843.66755,0.785000000021467,0.784999999999995,,23.252744436264,,44.9771869189996,44.9771869177694
1744147843.67807,0.785000000021509,0.784999999999995,,23.263260602951,,44.977186919002,44.9771869177694
1744147843.68849,0.785000000021551,0.784999999999995,,23.2736828327179,,44.9771869190044,44.9771869177694
1744147843.69895,0.785000000021594,0.784999999999995,,23.2841396331787,,44.9771869190069,44.9771869177694
1744147843.70964,0.785000000021636,0.784999999999995,,23.2948296070099,,44.9771869190093,44.9771869177694
1744147843.71959,0.785000000021678,0.784999999999995,,23.3047807216644,,44.9771869190117,44.9771869177694
1744147843.73013,0.78500000002172,0.784999999999995,,23.315324306488,,44.9771869190141,44.9771869177694
1744147843.74086,0.785000000021762,0.784999999999995,,23.3260500431061,,44.9771869190165,44.9771869177694
1744147843.75119,0.785000000021805,0.784999999999995,,23.3363800048828,,44.9771869190189,44.9771869177694
1744147843.76181,0.785000000021847,0.784999999999995,,23.3470020294189,,44.9771869190213,44.9771869177694
1744147843.77245,0.785000000021889,0.784999999999995,,23.3576431274414,,44.9771869190238,44.9771869177694
1744147843.78321,0.785000000021931,0.784999999999995,,23.3683986663818,,44.9771869190262,44.9771869177694
1744147843.7938,0.785000000021973,0.784999999999995,,23.3789939880371,,44.9771869190286,44.9771869177694
1744147843.80417,0.785000000022016,0.784999999999995,,23.3893616199493,,44.977186919031,44.9771869177694
1744147843.81598,0.785000000022058,0.784999999999995,,23.401172876358,,44.9771869190334,44.9771869177694
1744147843.82676,0.7850000000221,0.784999999999995,,23.4119472503662,,44.9771869190359,44.9771869177694
1744147843.8376,0.785000000022142,0.784999999999995,,23.4227876663208,,44.9771869190383,44.9771869177694
1744147843.84884,0.785000000022184,0.784999999999995,,23.4340286254883,,44.9771869190407,44.9771869177694
1744147843.85908,0.785000000022226,0.784999999999995,,23.4442691802978,,44.9771869190431,44.9771869177694
1744147843.86989,0.785000000022269,0.784999999999995,,23.4550759792328,,44.9771869190455,44.9771869177694
1744147843.88055,0.785000000022311,0.784999999999995,,23.4657418727875,,44.9771869190479,44.9771869177694
1744147843.8906,0.785000000022353,0.784999999999995,,23.4757878780365,,44.9771869190504,44.9771869177694
1744147843.90127,0.785000000022397,0.784999999999995,,23.4864590167999,,44.9771869190529,44.9771869177694
1744147843.91271,0.78500000002244,0.784999999999995,,23.4978952407837,,44.9771869190553,44.9771869177694
1744147843.92317,0.785000000022483,0.784999999999995,,23.5083553791046,,44.9771869190578,44.9771869177694
1744147843.93357,0.785000000022526,0.784999999999995,,23.5187633037567,,44.9771869190603,44.9771869177694
1744147843.94459,0.78500000002257,0.784999999999995,,23.5297815799713,,44.9771869190628,44.9771869177694
1744147843.9553,0.785000000022613,0.784999999999995,,23.5404908657074,,44.9771869190653,44.9771869177694
1744147843.9653,0.785000000022656,0.784999999999995,,23.5504891872406,,44.9771869190677,44.9771869177694
1744147843.97588,0.7850000000227,0.784999999999995,,23.5610718727112,,44.9771869190702,44.9771869177694
1744147843.9863,0.785000000022743,0.784999999999995,,23.5714929103851,,44.9771869190727,44.9771869177694
1744147843.99716,0.785000000022786,0.784999999999995,,23.5823512077332,,44.9771869190752,44.9771869177694
1744147844.00722,0.78500000002283,0.784999999999995,,23.5924053192139,,44.9771869190777,44.9771869177694
1744147844.01775,0.785000000022873,0.784999999999995,,23.6029367446899,,44.9771869190801,44.9771869177694
1744147844.02867,0.785000000022916,0.784999999999995,,23.6138651371002,,44.9771869190826,44.9771869177694
1744147844.03843,0.785000000022959,0.784999999999995,,23.6236162185669,,44.9771869190851,44.9771869177694
1744147844.05007,0.785000000023003,0.784999999999995,,23.6352632045746,,44.9771869190876,44.9771869177694
1744147844.06109,0.785000000023046,0.784999999999995,,23.6462850570679,,44.9771869190901,44.9771869177694
1744147844.07097,0.785000000023089,0.784999999999995,,23.6561605930328,,44.9771869190925,44.9771869177694
1744147844.08183,0.785000000023133,0.784999999999995,,23.6670153141022,,44.977186919095,44.9771869177694
1744147844.09212,0.785000000023176,0.784999999999995,,23.6773114204407,,44.9771869190975,44.9771869177694
1744147844.10283,0.785000000023219,0.784999999999995,,23.6880178451538,,44.9771869191,44.9771869177694
1744147844.11377,0.785000000023263,0.784999999999995,,23.6989603042603,,44.9771869191025,44.9771869177694
1744147844.12471,0.785000000023306,0.784999999999995,,23.7099018096924,,44.977186919105,44.9771869177694
1744147844.13468,0.785000000023349,0.784999999999995,,23.7198677062988,,44.9771869191074,44.9771869177694
1744147844.14518,0.785000000023393,0.784999999999995,,23.730372428894,,44.97718691911,44.9771869177694
1744147844.15864,0.785000000023438,0.784999999999995,,23.74383020401,,44.9771869191125,44.9771869177694
1744147844.16895,0.785000000023482,0.784999999999995,,23.7541451454163,,44.977186919115,44.9771869177694
1744147844.1795,0.785000000023526,0.784999999999995,,23.7646915912628,,44.9771869191176,44.9771869177694
1744147844.18936,0.785000000023571,0.784999999999995,,23.7745485305786,,44.9771869191201,44.9771869177694
1744147844.20011,0.785000000023615,0.784999999999995,,23.7852962017059,,44.9771869191227,44.9771869177694
1744147844.21022,0.78500000002366,0.784999999999995,,23.7954127788544,,44.9771869191252,44.9771869177694
1744147844.22178,0.785000000023708,0.784999999999995,,23.8069751262665,,44.977186919128,44.9771869177694
1744147844.23403,0.785000000023753,0.784999999999995,,23.819219827652,,44.9771869191306,44.9771869177694
1744147844.24451,0.785000000023797,0.784999999999995,,23.8297028541565,,44.9771869191331,44.9771869177694
1744147844.25506,0.785000000023842,0.784999999999995,,23.8402535915375,,44.9771869191356,44.9771869177694
1744147844.2657,0.785000000023886,0.784999999999995,,23.8508884906769,,44.9771869191382,44.9771869177694
1744147844.27634,0.78500000002393,0.784999999999995,,23.861533164978,,44.9771869191407,44.9771869177694
1744147844.28753,0.785000000023975,0.784999999999995,,23.8727152347565,,44.9771869191433,44.9771869177694
1744147844.2984,0.785000000024019,0.784999999999995,,23.8835859298706,,44.9771869191458,44.9771869177694
1744147844.30899,0.785000000024064,0.784999999999995,,23.8941838741302,,44.9771869191484,44.9771869177694
1744147844.31898,0.78500000002411,0.784999999999995,,23.9041731357574,,44.977186919151,44.9771869177694
1744147844.33025,0.785000000024155,0.784999999999995,,23.9154374599457,,44.9771869191536,44.9771869177694
1744147844.3403,0.785000000024201,0.784999999999995,,23.9254937171936,,44.9771869191562,44.9771869177694
1744147844.35129,0.785000000024246,0.784999999999995,,23.9364783763885,,44.9771869191588,44.9771869177694
1744147844.36141,0.785000000024292,0.784999999999995,,23.9466004371643,,44.9771869191614,44.9771869177694
1744147844.37279,0.785000000024337,0.784999999999995,,23.9579846858978,,44.977186919164,44.9771869177694
1744147844.3839,0.785000000024383,0.784999999999995,,23.9690911769867,,44.9771869191666,44.9771869177694
1744147844.3941,0.785000000024428,0.784999999999995,,23.9792859554291,,44.9771869191693,44.9771869177694
1744147844.40595,0.785000000024478,0.784999999999995,,23.9911448955536,,44.9771869191721,44.9771869177694
1744147844.41725,0.785000000024524,0.784998171759806,,24.0024390220642,,44.9771869191747,44.9770821673226
1744147844.42782,0.785000000024569,0.784998070816063,,24.0130152702332,,44.9771869191773,44.9770763836721
1744147844.43862,0.785000000024615,0.784998169882771,,24.0238084793091,,44.97718691918,44.9770820597764
1744147844.44986,0.785000000024662,0.784998069558717,,24.0350532531738,,44.9771869191826,44.9770763116315
1744147844.46038,0.785000000024708,0.784998167846495,,24.045567035675,,44.9771869191853,44.9770819431064
1744147844.47059,0.785000000024755,0.784998068125842,,24.0557780265808,,44.977186919188,44.9770762295338
1744147844.48215,0.785000000024801,0.784998165650027,,24.0673415660858,,44.9771869191906,44.977081817258
1744147844.4938,0.785000000024848,0.784998066517816,,24.0789892673492,,44.9771869191933,44.9770761374007
1744147844.50455,0.785000000024895,0.784998163293124,,24.0897426605225,,44.977186919196,44.9770816822174
1744147844.51625,0.785000000024941,0.78499806473534,,24.1014449596405,,44.9771869191987,44.9770760352724
1744147844.52683,0.785000000024988,0.784998160775718,,24.1120221614838,,44.9771869192013,44.9770815379807
1744147844.53791,0.785000000025035,0.784998062777807,,24.1231048107147,,44.977186919204,44.977075923114
1744147844.55042,0.785000000025081,0.784998158097414,,24.1356091499329,,44.9771869192067,44.9770813845252
1744147844.56066,0.785000000025129,0.784998060937272,,24.1458477973938,,44.9771869192094,44.9770758176591
1744147844.5714,0.785000000025177,0.784998144057253,,24.1565933227539,,44.9771869192121,44.9770805800832
1744147844.58167,0.785000000025224,0.784998076239926,,24.1668584346771,,44.9771869192149,44.9770766944366
1744147844.59202,0.785000000025272,0.784998124447612,,24.1772067546844,,44.9771869192176,44.9770794565336
1744147844.60381,0.78500000002532,0.784998090006193,,24.1890013217926,,44.9771869192203,44.9770774831856
1744147844.6147,0.785000000025368,0.784998105705061,,24.1998925209045,,44.9771869192231,44.9770783826645
1744147844.62599,0.785000000025415,0.78499809611324,,24.2111797332764,,44.9771869192258,44.9770778330936
1744147844.63652,0.785000000025463,0.784998084484701,,24.2217128276825,,44.9771869192286,44.9770771668274
1744147844.64689,0.785000000025512,0.78499807270942,,24.232076883316,,44.9771869192313,44.9770764921535
1744147844.65839,0.78500000002556,0.784998061039767,,24.2435810565948,,44.9771869192341,44.9770758235316
1744147844.67026,0.785000000025609,0.784998049181623,,24.2554490566254,,44.9771869192369,44.97707514411
1744147844.6805,0.785000000025657,0.784998037348791,,24.2656948566437,,44.9771869192397,44.9770744661387
1744147844.69296,0.785000000025706,0.784998025432774,,24.2781546115875,,44.9771869192425,44.9770737834012
1744147844.70365,0.785000000025755,0.784998013366136,,24.2888388633728,,44.9771869192453,44.9770730920338
1744147844.71411,0.785000000025804,0.784998001145592,,24.2993040084839,,44.9771869192481,44.9770723918482
1744147844.72737,0.785000000025853,0.784997988865186,,24.3125600814819,,44.9771869192509,44.9770716882328
1744147844.73848,0.785000000025903,0.784997976278651,,24.3236677646637,,44.9771869192537,44.9770709670774
1744147844.7494,0.785000000025952,0.784997963731075,,24.3345875740051,,44.9771869192566,44.9770702481543
1744147844.75983,0.785000000026002,0.784997950845818,,24.3450222015381,,44.9771869192594,44.9770695098834
1744147844.77083,0.785000000026052,0.784997937861211,,24.3560211658478,,44.9771869192623,44.9770687659203
1744147844.78075,0.785000000026102,0.784997924644515,,24.3659377098083,,44.9771869192651,44.9770680086593
1744147844.79103,0.785000000026152,0.784997911199943,,24.3762223720551,,44.977186919268,44.9770672383421
1744147844.8019,0.785000000026202,0.784997897510275,,24.3870859146118,,44.9771869192709,44.9770664539819
1744147844.81236,0.785000000026252,0.784997883612234,,24.3975486755371,,44.9771869192738,44.9770656576828
1744147844.82283,0.785000000026303,0.784997869335894,,24.4080219268799,,44.9771869192767,44.9770648397088
1744147844.83312,0.785000000026354,0.784997854886491,,24.4183115959167,,44.9771869192796,44.977064011819
1744147844.84394,0.785000000026404,0.784997840018477,,24.4291260242462,,44.9771869192825,44.9770631599445
1744147844.85505,0.785000000026455,0.784997824980213,,24.4402372837067,,44.9771869192854,44.9770622983155
1744147844.86618,0.785000000026507,0.78499780952594,,24.4513728618622,,44.9771869192883,44.9770614128509
1744147844.87654,0.785000000026558,0.784997793783312,,24.4617340564728,,44.9771869192913,44.9770605108647
1744147844.88763,0.78500000002661,0.784997777650818,,24.4728190898895,,44.9771869192942,44.9770595865409
1744147844.89883,0.785000000026667,0.78499999999999,,24.4840214252472,,44.9771869192975,44.9771869177691
1744147844.9098,0.785000000026719,0.78499999999999,,24.4949910640717,,44.9771869193005,44.9771869177691
1744147844.91992,0.785000000026772,0.78499999999999,,24.5051147937775,,44.9771869193035,44.9771869177691
1744147844.93148,0.785000000026824,0.78499999999999,,24.5166680812836,,44.9771869193065,44.9771869177691
1744147844.94252,0.785000000026877,0.78499999999999,,24.527713060379,,44.9771869193095,44.9771869177691
1744147844.9543,0.785000000026929,0.78499999999999,,24.539493560791,,44.9771869193126,44.9771869177691
1744147844.96562,0.785000000026982,0.78499999999999,,24.5508081912994,,44.9771869193156,44.9771869177691
1744147844.97588,0.785000000027035,0.78499999999999,,24.5610671043396,,44.9771869193186,44.9771869177691
1744147844.98694,0.785000000027089,0.78499999999999,,24.5721254348755,,44.9771869193217,44.9771869177691
1744147844.99741,0.785000000027142,0.78499999999999,,24.5825970172882,,44.9771869193248,44.9771869177691
1744147845.0074,0.785000000027196,0.78499999999999,,24.5925858020782,,44.9771869193278,44.9771869177691
1744147845.01766,0.78500000002725,0.78499999999999,,24.6028521060944,,44.9771869193309,44.9771869177691
1744147845.02926,0.785000000027304,0.78499999999999,,24.6144526004791,,44.977186919334,44.9771869177691
1744147845.03988,0.785000000027358,0.78499999999999,,24.625072479248,,44.9771869193371,44.9771869177691
1744147845.05063,0.785000000027413,0.78499999999999,,24.6358172893524,,44.9771869193403,44.9771869177691
1744147845.06146,0.785000000027468,0.78499999999999,,24.6466462612152,,44.9771869193434,44.9771869177691
1744147845.07136,0.785000000027523,0.78499999999999,,24.6565499305725,,44.9771869193466,44.9771869177691
1744147845.08194,0.785000000027578,0.78499999999999,,24.6671259403229,,44.9771869193497,44.9771869177691
1744147845.09236,0.785000000027633,0.78499999999999,,24.6775505542755,,44.9771869193529,44.9771869177691
1744147845.10222,0.785000000027689,0.78499999999999,,24.6874129772186,,44.9771869193561,44.9771869177691
1744147845.11285,0.785000000027745,0.78499999999999,,24.6980409622192,,44.9771869193593,44.9771869177691
1744147845.1234,0.785000000027801,0.78499999999999,,24.7085943222046,,44.9771869193625,44.9771869177691
1744147845.13404,0.785000000027857,0.78499999999999,,24.7192313671112,,44.9771869193657,44.9771869177691
1744147845.14471,0.785000000027914,0.78499999999999,,24.7299027442932,,44.977186919369,44.9771869177691
1744147845.15588,0.785000000027971,0.78499999999999,,24.7410686016083,,44.9771869193722,44.9771869177691
1744147845.16654,0.785000000028028,0.78499999999999,,24.7517311573029,,44.9771869193755,44.9771869177691
1744147845.17741,0.785000000028085,0.78499999999999,,24.7626020908356,,44.9771869193788,44.9771869177691
1744147845.18735,0.785000000028143,0.78499999999999,,24.7725355625153,,44.9771869193821,44.9771869177691
1744147845.1987,0.785000000028201,0.78499999999999,,24.7838931083679,,44.9771869193854,44.9771869177691
1744147845.20897,0.785000000028259,0.78499999999999,,24.7941572666168,,44.9771869193887,44.9771869177691
1744147845.21928,0.785000000028317,0.78499999999999,,24.8044719696045,,44.9771869193921,44.9771869177691
1744147845.22992,0.785000000028376,0.78499999999999,,24.8151137828827,,44.9771869193954,44.977186917769
1744147845.24107,0.785000000028435,0.78499999999999,,24.8262619972229,,44.9771869193988,44.977186917769
1744147845.25144,0.785000000028494,0.78499999999999,,24.8366329669952,,44.9771869194022,44.977186917769
1744147845.26202,0.785000000028554,0.78499999999999,,24.8472082614899,,44.9771869194056,44.977186917769
1744147845.27319,0.785000000028613,0.78499999999999,,24.8583843708038,,44.977186919409,44.977186917769
1744147845.28331,0.785000000028673,0.78499999999999,,24.8685033321381,,44.9771869194125,44.977186917769
1744147845.29365,0.785000000028734,0.78499999999999,,24.8788387775421,,44.9771869194159,44.977186917769
1744147845.3043,0.785000000028795,0.78499999999999,,24.8894951343536,,44.9771869194194,44.977186917769
1744147845.31462,0.785000000028855,0.78499999999999,,24.8998057842255,,44.9771869194229,44.977186917769
1744147845.32587,0.785000000028917,0.78499999999999,,24.9110593795776,,44.9771869194264,44.977186917769
1744147845.33572,0.785000000028978,0.78499999999999,,24.9209127426147,,44.97718691943,44.977186917769
1744147845.34702,0.78500000002904,0.78499999999999,,24.9322073459625,,44.9771869194335,44.977186917769
1744147845.35759,0.785000000029102,0.78499999999999,,24.9427850246429,,44.9771869194371,44.977186917769
1744147845.36884,0.785000000029166,0.78499999999999,,24.9540264606476,,44.9771869194407,44.977186917769
1744147845.37945,0.78500000002923,0.78499999999999,,24.9646368026733,,44.9771869194444,44.977186917769
1744147845.38939,0.785000000029294,0.78499999999999,,24.9745757579803,,44.977186919448,44.977186917769
1744147845.40019,0.785000000029359,0.78499999999999,,24.9853794574738,,44.9771869194518,44.977186917769
1744147845.41211,0.785000000029425,0.78499999999999,,24.9973051548004,,44.9771869194556,44.977186917769
1744147845.42207,0.785000000029492,0.78499999999999,,25.0072565078735,,44.9771869194594,44.977186917769
1744147845.43391,0.785000000029559,0.78499999999999,,25.0190985202789,,44.9771869194632,44.977186917769
1744147845.444,0.785000000029626,0.78499999999999,,25.0291891098022,,44.9771869194671,44.977186917769
1744147845.45547,0.785000000029694,0.78499999999999,,25.0406568050384,,44.977186919471,44.977186917769
1744147845.4652,0.785000000029763,0.78499999999999,,25.0503921508789,,44.977186919475,44.977186917769
1744147845.47608,0.785000000029833,0.78499999999999,,25.061265707016,,44.9771869194789,44.977186917769
1744147845.48732,0.785000000029904,0.78499999999999,,25.0725085735321,,44.977186919483,44.977186917769
1744147845.49699,0.785000000029975,0.78499999999999,,25.0821769237518,,44.977186919487,44.977186917769
1744147845.50811,0.785000000030047,0.78499999999999,,25.0933017730713,,44.9771869194912,44.977186917769
1744147845.51856,0.785000000030119,0.78499999999999,,25.1037526130676,,44.9771869194953,44.977186917769
1744147845.52899,0.785000000030192,0.78499999999999,,25.1141755580902,,44.9771869194995,44.977186917769
1744147845.53984,0.785000000030266,0.78499999999999,,25.1250302791595,,44.9771869195037,44.977186917769
1744147845.5504,0.78500000003034,0.78499999999999,,25.1355929374695,,44.977186919508,44.9771869177691
1744147845.56066,0.785000000030414,0.784999999999989,,25.1458466053009,,44.9771869195122,44.977186917769
1744147845.57093,0.785000000030482,0.784999999999989,,25.1561155319214,,44.9771869195161,44.977186917769
1744147845.58183,0.785000000030551,0.784999999999989,,25.1670217514038,,44.9771869195201,44.977186917769
1744147845.59212,0.785000000030619,0.784999999999989,,25.1773116588593,,44.977186919524,44.977186917769
1744147845.60338,0.785000000030688,0.784999999999989,,25.1885740756988,,44.9771869195279,44.977186917769
1744147845.61379,0.785000000030757,0.784999999999989,,25.1989769935608,,44.9771869195319,44.977186917769
1744147845.62489,0.785000000030827,0.784999999999989,,25.2100849151611,,44.9771869195359,44.977186917769
1744147845.63516,0.785000000030897,0.784999999999989,,25.2203497886658,,44.9771869195399,44.977186917769
1744147845.64546,0.785000000030967,0.784999999999989,,25.2306530475616,,44.9771869195439,44.977186917769
1744147845.65733,0.785000000031038,0.784999999999989,,25.2425165176392,,44.977186919548,44.977186917769
1744147845.66795,0.785000000031109,0.784999999999989,,25.2531447410583,,44.977186919552,44.977186917769
1744147845.67764,0.78500000003118,0.784999999999989,,25.2628273963928,,44.9771869195561,44.977186917769
1744147845.68877,0.785000000000014,0.784999999999988,,25.2739589214325,,44.9771869177704,44.977186917769
1744147845.69916,0.785000000000014,0.784999999999988,,25.2843468189239,,44.9771869177705,44.977186917769
1744147845.70948,0.785000000000014,0.784999999999988,,25.2946710586548,,44.9771869177705,44.977186917769
1744147845.71987,0.785000000000015,0.784999999999988,,25.3050594329834,,44.9771869177705,44.977186917769
1744147845.73056,0.785000000000015,0.784999999999988,,25.3157517910004,,44.9771869177705,44.977186917769
1744147845.74077,0.785000000000015,0.784999999999988,,25.3259584903717,,44.9771869177705,44.977186917769
1744147845.75146,0.785000000000015,0.784999999999988,,25.3366537094116,,44.9771869177705,44.9771869177689
1744147845.76265,0.785000000000015,0.784999999999988,,25.3478353023529,,44.9771869177705,44.9771869177689
1744147845.77395,0.785000000000015,0.784999999999988,,25.3591430187225,,44.9771869177705,44.9771869177689
1744147845.78455,0.785000000000015,0.784999999999988,,25.3697395324707,,44.9771869177705,44.9771869177689
1744147845.79497,0.785000000000015,0.784999999999988,,25.3801596164703,,44.9771869177705,44.9771869177689
1744147845.80514,0.785000000000015,0.784999999999988,,25.3903262615204,,44.9771869177705,44.9771869177689
1744147845.81558,0.785000000000015,0.784999999999988,,25.4007658958435,,44.9771869177705,44.9771869177689
1744147845.8271,0.785000000000015,0.784999999999988,,25.4122931957245,,44.9771869177705,44.9771869177689
1744147845.83767,0.785000000000015,0.784999999999988,,25.4228630065918,,44.9771869177705,44.9771869177689
1744147845.84889,0.785000000000015,0.784999999999988,,25.4340798854828,,44.9771869177705,44.9771869177689
1744147845.86013,0.785000000000016,0.784999999999988,,25.4453172683716,,44.9771869177705,44.9771869177689
1744147845.87118,0.785000000000016,0.784999999999988,,25.4563736915588,,44.9771869177705,44.9771869177689
1744147845.88313,0.785000000000016,0.784999999999988,,25.4683222770691,,44.9771869177705,44.9771869177689
1744147845.89285,0.785000000000016,0.784999999999988,,25.4780447483063,,44.9771869177705,44.9771869177689
1744147845.90577,0.785000000000016,0.784999999999988,,25.4909625053406,,44.9771869177705,44.9771869177689
1744147845.91611,0.785000000000016,0.784999999999988,,25.5013000965118,,44.9771869177705,44.9771869177689
1744147845.92636,0.785000000000016,0.784999999999988,,25.5115528106689,,44.9771869177705,44.9771869177689
1744147845.93648,0.785000000000016,0.784999999999988,,25.5216653347015,,44.9771869177706,44.9771869177689
1744147845.94702,0.785000000000016,0.784999999999988,,25.5322139263153,,44.9771869177706,44.9771869177689
1744147845.95871,0.785000000000016,0.784999999999987,,25.54390001297,,44.9771869177706,44.9771869177689
1744147845.9695,0.785000000000016,0.784999999999987,,25.5546898841858,,44.9771869177706,44.9771869177689
1744147845.98017,0.785000000000016,0.784999999999987,,25.5653567314148,,44.9771869177706,44.9771869177689
1744147845.99034,0.785000000000017,0.784999999999987,,25.5755274295807,,44.9771869177706,44.9771869177689
1744147846.00081,0.785000000000017,0.784999999999987,,25.5859975814819,,44.9771869177706,44.9771869177689
1744147846.01115,0.785000000000017,0.784999999999987,,25.5963406562805,,44.9771869177706,44.9771869177689
1744147846.02176,0.785000000000017,0.784999999999987,,25.606950044632,,44.9771869177706,44.9771869177689
1744147846.03207,0.785000000000017,0.784999999999987,,25.6172580718994,,44.9771869177706,44.9771869177689
1744147846.04216,0.785000000000017,0.784999999999987,,25.6273481845856,,44.9771869177706,44.9771869177689
1744147846.05374,0.785000000000017,0.784999999999987,,25.6389305591583,,44.9771869177706,44.9771869177689
1744147846.06344,0.785000000000017,0.784999999999987,,25.6486337184906,,44.9771869177706,44.9771869177689
1744147846.07382,0.785000000000017,0.784999999999987,,25.6590132713318,,44.9771869177706,44.9771869177689
1744147846.0849,0.785000000000017,0.784999999999987,,25.6700856685638,,44.9771869177706,44.9771869177689
1744147846.09575,0.785000000000017,0.784999999999987,,25.6809377670288,,44.9771869177706,44.9771869177689
1744147846.10685,0.785000000000018,0.784999999999987,,25.6920402050018,,44.9771869177706,44.9771869177689
1744147846.11721,0.785000000000018,0.784999999999987,,25.7024023532867,,44.9771869177706,44.9771869177689
1744147846.12783,0.785000000000018,0.784999999999987,,25.7130193710327,,44.9771869177706,44.9771869177689
1744147846.1385,0.785000000000018,0.784999999999987,,25.7236897945404,,44.9771869177707,44.9771869177689
1744147846.15029,0.785000000000018,0.784999999999987,,25.7354850769043,,44.9771869177707,44.9771869177689
1744147846.16008,0.785000000000018,0.784999999999987,,25.7452659606934,,44.9771869177707,44.9771869177689
1744147846.17041,0.785000000000018,0.784999999999986,,25.7556030750275,,44.9771869177707,44.9771869177688
1744147846.18188,0.785000000000018,0.784999999999986,,25.7670662403107,,44.9771869177707,44.9771869177688
1744147846.19277,0.785000000000018,0.784999999999986,,25.7779557704926,,44.9771869177707,44.9771869177688
1744147846.20315,0.785000000000018,0.784999999999986,,25.7883365154266,,44.9771869177707,44.9771869177688
1744147846.21406,0.785000000000019,0.784999999999986,,25.7992548942566,,44.9771869177707,44.9771869177688
1744147846.22388,0.785000000000019,0.784999999999986,,25.8090679645538,,44.9771869177707,44.9771869177688
1744147846.23499,0.785000000000019,0.784999999999986,,25.8201847076416,,44.9771869177707,44.9771869177688
1744147846.24583,0.785000000000019,0.784999999999986,,25.8310182094574,,44.9771869177707,44.9771869177688
1744147846.25624,0.785000000000019,0.784999999999986,,25.8414258956909,,44.9771869177707,44.9771869177688
1744147846.26686,0.785000000000019,0.784999999999986,,25.8520495891571,,44.9771869177707,44.9771869177688
1744147846.27739,0.785000000000019,0.784999999999986,,25.8625771999359,,44.9771869177707,44.9771869177688
1744147846.28847,0.785000000000019,0.784999999999986,,25.8736584186554,,44.9771869177707,44.9771869177688
1744147846.2984,0.78500000000002,0.784999999999986,,25.8835949897766,,44.9771869177708,44.9771869177688
1744147846.30871,0.78500000000002,0.784999999999986,,25.8939037322998,,44.9771869177708,44.9771869177688
1744147846.31996,0.78500000000002,0.784999999999986,,25.9051551818848,,44.9771869177708,44.9771869177688
1744147846.33125,0.78500000000002,0.784999999999986,,25.9164383411407,,44.9771869177708,44.9771869177688
1744147846.34062,0.78500000000002,0.784999999999986,,25.9258117675781,,44.9771869177708,44.9771869177688
1744147846.35161,0.78500000000002,0.784999999999985,,25.9368004798889,,44.9771869177708,44.9771869177688
1744147846.36226,0.78500000000002,0.784999999999985,,25.9474523067474,,44.9771869177708,44.9771869177688
1744147846.37213,0.78500000000002,0.784999999999985,,25.9573216438293,,44.9771869177708,44.9771869177688
1744147846.38305,0.78500000000002,0.784999999999985,,25.968243598938,,44.9771869177708,44.9771869177688
1744147846.39486,0.785000000000021,0.784999999999985,,25.9800524711609,,44.9771869177708,44.9771869177688
1744147846.40559,0.785000000000021,0.784999999999985,,25.9907801151276,,44.9771869177708,44.9771869177688
1744147846.41762,0.785000000000021,0.784999999999985,,26.0028138160706,,44.9771869177708,44.9771869177688
1744147846.42871,0.785000000000021,0.784999999999985,,26.0138957500458,,44.9771869177708,44.9771869177688
1744147846.43981,0.785000000000021,0.784999999999985,,26.0249967575073,,44.9771869177708,44.9771869177688
1744147846.44968,0.785000000000021,0.784999999999985,,26.0348663330078,,44.9771869177708,44.9771869177688
1744147846.46003,0.785000000000021,0.784999999999985,,26.0452201366425,,44.9771869177709,44.9771869177688
1744147846.47123,0.785000000000022,0.784999999999985,,26.0564181804657,,44.9771869177709,44.9771869177687
1744147846.48147,0.785000000000022,0.784999999999984,,26.0666599273682,,44.9771869177709,44.9771869177687
1744147846.49252,0.785000000000022,0.784999999999984,,26.0777146816254,,44.9771869177709,44.9771869177687
1744147846.50315,0.785000000000022,0.784999999999984,,26.088338136673,,44.9771869177709,44.9771869177687
1744147846.51459,0.785000000000022,0.784999999999984,,26.0997819900513,,44.9771869177709,44.9771869177687
